,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,antecedents_length,consequents_length
305,"frozenset({'say', 'like'})",frozenset({'come'}),0.32402055234425176,0.4120102761721259,0.2035966602440591,0.628344895936571,1.5250709321484661,0.07009686298725915,1.5820843502462005,0.5093243516638318,2,1
308,frozenset({'come'}),"frozenset({'say', 'like'})",0.4120102761721259,0.32402055234425176,0.2035966602440591,0.49415432579890883,1.525070932148466,0.07009686298725915,1.3363353333471881,0.5855421956594024,1,2
373,frozenset({'make'}),"frozenset({'know', 'time'})",0.5061014771997431,0.26814386640976234,0.20680796403339757,0.40862944162436554,1.523918660141646,0.07109995714136627,1.2375592988607453,0.6960883296044715,1,2
372,"frozenset({'know', 'time'})",frozenset({'make'}),0.26814386640976234,0.5061014771997431,0.20680796403339757,0.7712574850299402,1.523918660141646,0.07109995714136627,2.1591898771634273,0.4697603558278531,2,1
227,frozenset({'state'}),frozenset({'president'}),0.4733461785484907,0.31213872832369943,0.224791265253693,0.47489823609226595,1.5214332378511484,0.07704159102468433,1.3099580290062884,0.6507595818815329,1,1
226,frozenset({'president'}),frozenset({'state'}),0.31213872832369943,0.4733461785484907,0.224791265253693,0.7201646090534979,1.5214332378511481,0.07704159102468433,1.882012920775246,0.4982472989195677,1,1
350,frozenset({'come'}),"frozenset({'say', 'time'})",0.4120102761721259,0.36095054592164416,0.22575465639049455,0.5479345284489479,1.5180321366459286,0.07703932228083835,1.4136214647974665,0.5803713972962875,1,2
347,"frozenset({'say', 'time'})",frozenset({'come'}),0.36095054592164416,0.4120102761721259,0.22575465639049455,0.6254448398576513,1.5180321366459284,0.07703932228083835,1.569834797108149,0.5340000142962325,2,1
103,frozenset({'state'}),frozenset({'government'}),0.4733461785484907,0.28837508028259473,0.20680796403339757,0.4369063772048847,1.5150628715100345,0.07030672179301714,1.263777267064404,0.6455120436297531,1,1
102,frozenset({'government'}),frozenset({'state'}),0.28837508028259473,0.4733461785484907,0.20680796403339757,0.7171492204899778,1.5150628715100343,0.07030672179301714,1.8619493372576985,0.4777255196537884,1,1
362,frozenset({'make'}),"frozenset({'people', 'know'})",0.5061014771997431,0.2658959537572254,0.20263326910725754,0.4003807106598985,1.5057796292209227,0.06806293412929118,1.2242835734165214,0.680083422808142,1,2
359,"frozenset({'people', 'know'})",frozenset({'make'}),0.2658959537572254,0.5061014771997431,0.20263326910725754,0.7620772946859904,1.5057796292209227,0.06806293412929118,2.0758780552213847,0.4575539388796686,2,1
357,frozenset({'like'}),"frozenset({'say', 'know'})",0.4425176621708414,0.3018625561978163,0.2010276172125883,0.45428156748911463,1.5049285118735138,0.06744810454701639,1.2792997307970866,0.601842581823,1,2
352,"frozenset({'say', 'know'})",frozenset({'like'}),0.3018625561978163,0.4425176621708414,0.2010276172125883,0.6659574468085105,1.5049285118735136,0.06744810454701639,1.6688961705713663,0.4805881886130304,2,1
327,frozenset({'time'}),"frozenset({'make', 'come'})",0.5080282594733462,0.275208734746307,0.2103403982016699,0.4140328697850822,1.5044321546216404,0.07052658369664172,1.2369145432916313,0.6815378789388714,1,2
322,"frozenset({'make', 'come'})",frozenset({'time'}),0.275208734746307,0.5080282594733462,0.2103403982016699,0.764294049008168,1.5044321546216404,0.07052658369664172,2.0872266417393184,0.4626123307640013,2,1
393,frozenset({'like'}),"frozenset({'people', 'make'})",0.4425176621708414,0.3179190751445087,0.21066152858060372,0.47605224963715526,1.497400712495052,0.0699767226881397,1.3018109618433062,0.5958504271102618,1,2
388,"frozenset({'people', 'make'})",frozenset({'like'}),0.3179190751445087,0.4425176621708414,0.21066152858060372,0.6626262626262626,1.497400712495052,0.0699767226881397,1.6524177079367275,0.4870039272426623,2,1
15,frozenset({'american'}),frozenset({'state'}),0.34071933204881183,0.4733461785484907,0.24084778420038536,0.706880301602262,1.4933685611868683,0.07956959041748599,1.7967193072670462,0.5011112193537911,1,1
14,frozenset({'state'}),frozenset({'american'}),0.4733461785484907,0.34071933204881183,0.24084778420038536,0.508819538670285,1.4933685611868683,0.07956959041748599,1.3422371609945463,0.6273056910569105,1,1
370,"frozenset({'make', 'know'})",frozenset({'time'}),0.2729608220937701,0.5080282594733462,0.20680796403339757,0.7576470588235295,1.491348256116606,0.06813615268068585,2.0299804827556107,0.45316100783530483,2,1
375,frozenset({'time'}),"frozenset({'make', 'know'})",0.5080282594733462,0.2729608220937701,0.20680796403339757,0.40707964601769914,1.4913482561166058,0.06813615268068585,1.2262004045284176,0.6696844136678396,1,2
417,frozenset({'like'}),"frozenset({'people', 'time'})",0.4425176621708414,0.3114964675658317,0.20520231213872833,0.46371552975326563,1.4886702676821333,0.06735962353702116,1.2838401457297481,0.5888250650858555,1,2
412,"frozenset({'people', 'time'})",frozenset({'like'}),0.3114964675658317,0.4425176621708414,0.20520231213872833,0.6587628865979382,1.4886702676821333,0.06735962353702116,1.6337095700733657,0.47677253404339803,2,1
360,"frozenset({'make', 'know'})",frozenset({'people'}),0.2729608220937701,0.4993577392421323,0.20263326910725754,0.7423529411764705,1.4866154719122375,0.06632817008483863,1.9431320623022261,0.45022483802142527,2,1
361,frozenset({'people'}),"frozenset({'make', 'know'})",0.4993577392421323,0.2729608220937701,0.20263326910725754,0.4057877813504823,1.4866154719122375,0.06632817008483863,1.2235345472339694,0.6538223433486252,1,2
490,"frozenset({'year', 'make'})",frozenset({'time'}),0.2861271676300578,0.5080282594733462,0.21515735388567758,0.7519640852974186,1.4801619226397988,0.06979666692654096,1.9834697774174144,0.45442020665901267,2,1
495,frozenset({'time'}),"frozenset({'year', 'make'})",0.5080282594733462,0.2861271676300578,0.21515735388567758,0.42351453855878635,1.4801619226397988,0.06979666692654096,1.2383188824662814,0.6593838899497292,1,2
167,frozenset({'think'}),frozenset({'make'}),0.2964033397559409,0.5061014771997431,0.22157996146435452,0.7475622968580715,1.4770996144771795,0.0715697933669355,1.956516465856812,0.4590664047255241,1,1
166,frozenset({'make'}),frozenset({'think'}),0.5061014771997431,0.2964033397559409,0.22157996146435452,0.43781725888324874,1.4770996144771793,0.0715697933669355,1.251544397905911,0.6539756129737473,1,1
402,"frozenset({'time', 'like'})",frozenset({'make'}),0.2867694283879255,0.5061014771997431,0.21355170199100834,0.7446808510638298,1.4714061993735825,0.06841727066815331,1.9344358809676727,0.4491927703093845,2,1
403,frozenset({'make'}),"frozenset({'time', 'like'})",0.5061014771997431,0.2867694283879255,0.21355170199100834,0.4219543147208122,1.4714061993735823,0.06841727066815331,1.2338654016033255,0.6486717443804569,1,2
328,"frozenset({'people', 'say'})",frozenset({'come'}),0.3705844572896596,0.4120102761721259,0.2241490044958253,0.6048526863084922,1.4680524280316796,0.07146439990281528,1.4880266256521202,0.5065420150868372,2,1
333,frozenset({'come'}),"frozenset({'people', 'say'})",0.4120102761721259,0.3705844572896596,0.2241490044958253,0.544037412314887,1.4680524280316796,0.07146439990281528,1.3804104979442167,0.5422295737685422,1,2
493,frozenset({'year'}),"frozenset({'make', 'time'})",0.44315992292870904,0.33076429030186255,0.21515735388567758,0.4855072463768116,1.4678345293372732,0.06857587648793503,1.3007679991315908,0.5723803129680319,1,2
492,"frozenset({'make', 'time'})",frozenset({'year'}),0.33076429030186255,0.44315992292870904,0.21515735388567758,0.6504854368932039,1.4678345293372732,0.06857587648793503,1.593181331620638,0.4762511817114047,2,1
66,frozenset({'country'}),frozenset({'state'}),0.30764290301862557,0.4733461785484907,0.21355170199100834,0.6941544885177453,1.46648377017928,0.067930109489578,1.7219602762817268,0.45944034483239643,1,1
67,frozenset({'state'}),frozenset({'country'}),0.4733461785484907,0.30764290301862557,0.21355170199100834,0.4511533242876526,1.4664837701792799,0.067930109489578,1.2614763423368922,0.603995965523565,1,1
541,frozenset({'year'}),"frozenset({'people', 'time'})",0.44315992292870904,0.3114964675658317,0.2023121387283237,0.4565217391304348,1.4655759748991486,0.06426938816928462,1.2668464996788698,0.570494864612512,1,2
540,"frozenset({'people', 'time'})",frozenset({'year'}),0.3114964675658317,0.44315992292870904,0.2023121387283237,0.6494845360824743,1.4655759748991484,0.06426938816928462,1.5886319845857417,0.461398365316276,2,1
334,"frozenset({'people', 'come'})",frozenset({'time'}),0.2758509955041747,0.5080282594733462,0.20488118175979447,0.7427240977881258,1.4619739826246674,0.06474108063981876,1.9122340502823334,0.4363650265171788,2,1
339,frozenset({'time'}),"frozenset({'people', 'come'})",0.5080282594733462,0.2758509955041747,0.20488118175979447,0.40328697850821743,1.4619739826246672,0.06474108063981876,1.2135632681275377,0.6422996963421921,1,2
58,frozenset({'come'}),frozenset({'way'}),0.4120102761721259,0.33622350674373797,0.2023121387283237,0.4910366328916602,1.4604470628697515,0.06378459885927559,1.3041734163059482,0.5361967179007047,1,1
59,frozenset({'way'}),frozenset({'come'}),0.33622350674373797,0.4120102761721259,0.2023121387283237,0.6017191977077364,1.4604470628697515,0.06378459885927559,1.476319522416749,0.474976386297141,1,1
405,frozenset({'like'}),"frozenset({'make', 'time'})",0.4425176621708414,0.33076429030186255,0.21355170199100834,0.48258345428156746,1.4589950258570885,0.06718266151703062,1.2934176829790087,0.5643168982363742,1,2
400,"frozenset({'make', 'time'})",frozenset({'like'}),0.33076429030186255,0.4425176621708414,0.21355170199100834,0.645631067961165,1.4589950258570883,0.06718266151703062,1.5731693368877626,0.4700835582237743,2,1
489,frozenset({'time'}),"frozenset({'make', 'state'})",0.5080282594733462,0.29030186255619783,0.21515735388567758,0.42351453855878635,1.4588764082655539,0.06767580392938183,1.2310772515746657,0.639347648182066,1,2
484,"frozenset({'make', 'state'})",frozenset({'time'}),0.29030186255619783,0.5080282594733462,0.21515735388567758,0.7411504424778761,1.4588764082655539,0.06767580392938183,1.9006087753679275,0.44320389005200234,2,1
457,frozenset({'year'}),"frozenset({'people', 'make'})",0.44315992292870904,0.3179190751445087,0.20552344251766216,0.463768115942029,1.4587615283267457,0.06463444967905524,1.2719887517575381,0.5647707612456747,1,2
456,"frozenset({'people', 'make'})",frozenset({'year'}),0.3179190751445087,0.44315992292870904,0.20552344251766216,0.6464646464646464,1.4587615283267457,0.06463444967905524,1.5750619322873654,0.4610699152542373,2,1
313,frozenset({'people'}),"frozenset({'make', 'come'})",0.4993577392421323,0.275208734746307,0.2003853564547206,0.40128617363344055,1.458115688091638,0.06295774485211708,1.2105804698920437,0.6275606075557966,1,2
312,"frozenset({'make', 'come'})",frozenset({'people'}),0.275208734746307,0.4993577392421323,0.2003853564547206,0.7281213535589264,1.458115688091638,0.06295774485211708,1.8414181007274357,0.4334811640139509,2,1
309,frozenset({'like'}),"frozenset({'say', 'come'})",0.4425176621708414,0.3163134232498394,0.2035966602440591,0.46008708272859217,1.4545291123013564,0.0636223836742843,1.2662904607012382,0.5605420197996773,1,2
304,"frozenset({'say', 'come'})",frozenset({'like'}),0.3163134232498394,0.4425176621708414,0.2035966602440591,0.6436548223350255,1.4545291123013564,0.0636223836742843,1.5644447372128816,0.457069491015613,2,1
324,"frozenset({'come', 'time'})",frozenset({'make'}),0.2861271676300578,0.5061014771997431,0.2103403982016699,0.7351290684624019,1.4525329436496952,0.06553101599711914,1.8646762026060555,0.43641870383533726,2,1
325,frozenset({'make'}),"frozenset({'come', 'time'})",0.5061014771997431,0.2861271676300578,0.2103403982016699,0.4156091370558376,1.452532943649695,0.06553101599711914,1.2215674091368391,0.6307924438400224,1,2
376,"frozenset({'people', 'say'})",frozenset({'know'}),0.3705844572896596,0.40012845215157355,0.21515735388567758,0.5805892547660312,1.451007174431317,0.06687596859893516,1.4302722442501739,0.4938288151081327,2,1
381,frozenset({'know'}),"frozenset({'people', 'say'})",0.40012845215157355,0.3705844572896596,0.21515735388567758,0.5377207062600321,1.451007174431317,0.06687596859893516,1.3615482052379932,0.518150148614529,1,2
449,"frozenset({'people', 'time'})",frozenset({'make'}),0.3114964675658317,0.5061014771997431,0.22864482980089917,0.7340206185567011,1.4503427704223142,0.0709960074233299,1.856905298900191,0.45098943484823095,2,1
452,frozenset({'make'}),"frozenset({'people', 'time'})",0.5061014771997431,0.3114964675658317,0.22864482980089917,0.4517766497461929,1.4503427704223142,0.0709960074233299,1.2558814434215848,0.6286874826492894,1,2
386,frozenset({'know'}),"frozenset({'say', 'time'})",0.40012845215157355,0.36095054592164416,0.20937700706486834,0.5232744783306581,1.4497123892541544,0.06495042382197538,1.3404976764000527,0.5171240524953692,1,2
383,"frozenset({'say', 'time'})",frozenset({'know'}),0.36095054592164416,0.40012845215157355,0.20937700706486834,0.5800711743772242,1.4497123892541541,0.06495042382197538,1.42850766902888,0.48542096988007527,2,1
445,frozenset({'people'}),"frozenset({'make', 'state'})",0.4993577392421323,0.29030186255619783,0.21001926782273603,0.42057877813504824,1.448763622912102,0.06505478603889286,1.2248397377637208,0.6187177933004179,1,2
444,"frozenset({'make', 'state'})",frozenset({'people'}),0.29030186255619783,0.4993577392421323,0.21001926782273603,0.7234513274336283,1.448763622912102,0.06505478603889286,1.8103224149004495,0.43646200893907316,2,1
430,"frozenset({'new', 'make'})",frozenset({'time'}),0.27199743095696854,0.5080282594733462,0.20006422607578678,0.7355371900826446,1.4478273134749402,0.0618818446454964,1.8602681438664097,0.42487472926155934,2,1
435,frozenset({'time'}),"frozenset({'new', 'make'})",0.5080282594733462,0.27199743095696854,0.20006422607578678,0.3938053097345133,1.4478273134749402,0.0618818446454964,1.200938544552738,0.6287147592923988,1,2
458,frozenset({'make'}),"frozenset({'year', 'people'})",0.5061014771997431,0.2806679511881824,0.20552344251766216,0.40609137055837563,1.4468747459024964,0.06347697781869768,1.2111830223583595,0.6253413524057219,1,2
455,"frozenset({'year', 'people'})",frozenset({'make'}),0.2806679511881824,0.5061014771997431,0.20552344251766216,0.7322654462242563,1.4468747459024962,0.06347697781869768,1.844732089433438,0.4293638392857144,2,1
494,frozenset({'make'}),"frozenset({'year', 'time'})",0.5061014771997431,0.29383429672447015,0.21515735388567758,0.4251269035532995,1.446825330781393,0.06644738226147562,1.2283853734682506,0.6252935582167187,1,2
491,"frozenset({'year', 'time'})",frozenset({'make'}),0.29383429672447015,0.5061014771997431,0.21515735388567758,0.7322404371584699,1.446825330781393,0.06644738226147562,1.844559789233612,0.43733583107654095,2,1
390,"frozenset({'make', 'like'})",frozenset({'people'}),0.2915863840719332,0.4993577392421323,0.21066152858060372,0.7224669603524229,1.4467923566157201,0.06505561103665505,1.803901479238666,0.43592585631205355,2,1
391,frozenset({'people'}),"frozenset({'make', 'like'})",0.4993577392421323,0.2915863840719332,0.21066152858060372,0.42186495176848876,1.4467923566157201,0.06505561103665505,1.2253427950702378,0.6168392809649711,1,2
392,frozenset({'make'}),"frozenset({'people', 'like'})",0.5061014771997431,0.287732819524727,0.21066152858060372,0.41624365482233505,1.446632523567803,0.0650395235802923,1.220144648292424,0.6251070443084147,1,2
389,"frozenset({'people', 'like'})",frozenset({'make'}),0.287732819524727,0.5061014771997431,0.21066152858060372,0.7321428571428572,1.446632523567803,0.0650395235802923,1.843887818454293,0.4334601596692253,2,1
487,frozenset({'make'}),"frozenset({'state', 'time'})",0.5061014771997431,0.294155427103404,0.21515735388567758,0.4251269035532995,1.445245827145169,0.06628485770232348,1.2278267625662642,0.6237641441686237,1,2
486,"frozenset({'state', 'time'})",frozenset({'make'}),0.294155427103404,0.5061014771997431,0.21515735388567758,0.7314410480349345,1.445245827145169,0.06628485770232348,1.8390692962806314,0.43646462863118435,2,1
401,"frozenset({'make', 'like'})",frozenset({'time'}),0.2915863840719332,0.5080282594733462,0.21355170199100834,0.7323788546255506,1.441610463529687,0.06541757880481747,1.8383141580172906,0.43241876222741793,2,1
404,frozenset({'time'}),"frozenset({'make', 'like'})",0.5080282594733462,0.2915863840719332,0.21355170199100834,0.42035398230088494,1.441610463529687,0.06541757880481747,1.2221486809140694,0.6226604369932662,1,2
12,frozenset({'people'}),frozenset({'american'}),0.4993577392421323,0.34071933204881183,0.24502247912652536,0.4906752411575563,1.440115646526513,0.07488164375854131,1.2944210084142649,0.61043852252637,1,1
13,frozenset({'american'}),frozenset({'people'}),0.34071933204881183,0.4993577392421323,0.24502247912652536,0.7191328934967012,1.4401156465265128,0.07488164375854131,1.7824880492083812,0.46355268223020496,1,1
454,"frozenset({'year', 'make'})",frozenset({'people'}),0.2861271676300578,0.4993577392421323,0.20552344251766216,0.7182940516273849,1.4384358049952906,0.0626436269541619,1.7771802961564147,0.42696735829959526,2,1
459,frozenset({'people'}),"frozenset({'year', 'make'})",0.4993577392421323,0.2861271676300578,0.20552344251766216,0.4115755627009646,1.4384358049952906,0.0626436269541619,1.2131937205849836,0.6088187540089801,1,2
140,frozenset({'want'}),frozenset({'like'}),0.3179190751445087,0.4425176621708414,0.20199100834938985,0.6353535353535353,1.4357698904868716,0.061306202456925835,1.5288296799192993,0.44497588316132686,1,1
141,frozenset({'like'}),frozenset({'want'}),0.4425176621708414,0.3179190751445087,0.20199100834938985,0.4564586357039187,1.4357698904868714,0.061306202456925835,1.2548831968636407,0.5444290183379367,1,1
314,frozenset({'make'}),"frozenset({'people', 'come'})",0.5061014771997431,0.2758509955041747,0.2003853564547206,0.39593908629441626,1.4353368040987338,0.06077676014303812,1.1988012931569547,0.6140925611016639,1,2
311,"frozenset({'people', 'come'})",frozenset({'make'}),0.2758509955041747,0.5061014771997431,0.2003853564547206,0.7264260768335273,1.4353368040987335,0.06077676014303812,1.8053567280230667,0.4188356359088067,2,1
369,frozenset({'know'}),"frozenset({'say', 'make'})",0.40012845215157355,0.37636480411046885,0.21612074502247913,0.5401284109149278,1.4351193443592878,0.06552647850942706,1.3561072497004467,0.5054312722922388,1,2
364,"frozenset({'say', 'make'})",frozenset({'know'}),0.37636480411046885,0.40012845215157355,0.21612074502247913,0.5742320819112628,1.4351193443592876,0.06552647850942706,1.4089167416399917,0.4861717902378486,2,1
